date,year,month,year_month,orders,customers,revenue,est_cogs,est_payment_fees,contribution_margin,spend,mer,cm_roas,blended_cac_per_order
2016-09-04 00:00:00,2016,9,2016-09,1,1,136.23,40.0895,3.9506699999999997,92.18983,2596.4700000000003,0.05246738841581069,0.03550583291930968,2596.4700000000003
2016-09-15 00:00:00,2016,9,2016-09,1,1,143.46,56.687400000000004,4.160340000000001,82.61225999999999,3057.9799999999996,0.04691332186606846,0.0270153042204331,3057.9799999999996
2016-10-03 00:00:00,2016,10,2016-10,7,7,559.5300000000001,232.1102,16.22637,311.19343000000003,2743.1099999999997,0.2039765084156305,0.11344547976566746,391.8728571428571
2016-10-04 00:00:00,2016,10,2016-10,58,58,10900.95,4712.982400000001,316.12755000000004,5871.84005,3124.12,3.489286583101802,1.8795180882936635,53.86413793103448
2016-10-05 00:00:00,2016,10,2016-10,39,39,8084.979999999996,3458.666299999998,234.4644200000001,4391.84928,3096.6099999999997,2.6109132244615876,1.4182765282034226,79.4002564102564
2016-10-06 00:00:00,2016,10,2016-10,46,46,7261.299999999999,3062.054599999999,210.5777,3988.6677000000004,3057.4700000000003,2.374937448282403,1.30456478722604,66.46673913043479
2016-10-07 00:00:00,2016,10,2016-10,43,43,7609.59,3364.5050999999994,220.67811,4024.406789999999,2928.68,2.5983002581367716,1.374136740784244,68.10883720930232
2016-10-08 00:00:00,2016,10,2016-10,38,38,9226.190000000002,4062.232,267.55951000000005,4896.398489999998,2407.16,3.832811279682282,2.034097646188869,63.34631578947368
2016-10-09 00:00:00,2016,10,2016-10,22,22,3294.639999999999,1343.7414000000006,95.54455999999999,1855.35404,2373.4,1.3881520182017355,0.7817283390915984,107.88181818181819
2016-10-10 00:00:00,2016,10,2016-10,37,37,4493.39,1902.9394999999995,130.30831000000006,2460.1421900000005,2934.5699999999997,1.5311919633881628,0.8383314046010151,79.3127027027027
2016-12-23 00:00:00,2016,12,2016-12,1,1,19.62,5.232,0.56898,13.819020000000002,3261.06,0.006016448639399459,0.00423758532501702,3261.06
2017-01-05 00:00:00,2017,1,2017-01,32,32,707.2700000000001,197.79999999999993,20.51083,488.9591700000002,3403.3599999999997,0.20781521790230836,0.14366954127685588,106.35499999999999
2017-01-06 00:00:00,2017,1,2017-01,4,4,988.2800000000001,410.5098,28.660120000000006,549.11008,3255.9,0.3035351208575202,0.16865078165791333,813.975
